0.00000000, Started Game
22.49582000, Stopped Game
0.00000000, Started Game
47.68654000, Stopped Game
0.00000000, Started Game
10.59445000, Stopped Game
0.00000000, Started Game
63.75650000, Stopped Game
0.00000000, Started Game
0.02000000, D_Obj, isSubmenuVisible, Cube
101.868400; D_Obj; isInvisible; Ob_chocolate(Clone)
102.412000; D_Obj; isVisible; Ob_chocolate(Clone)
104.311600; D_Obj; isVisible; Ob_arrow(Clone)
104.401400; D_Obj; isVisible; Ob_chocolate(Clone)
105.161700; D_Obj; isVisible; Ob_Magnifying glass(Clone)
105.384400; D_Obj; isInvisible; DoorWay
105.384400; D_Obj; isInvisible; Ob_Assassin(Clone)
105.840900; D_Obj; isInvisible; Ob_star(Clone)
106.153600; D_Obj; isVisible; Ob_chocolate(Clone)
107.217400; D_Obj; isVisible; Ob_star(Clone)
107.429800; D_Obj; isInvisible; Ob_chocolate(Clone)
107.486500; D_Obj; isVisible; DoorWay
107.497100; D_Obj; isVisible; Ob_Assassin(Clone)
107.573200; D_Obj; isInvisible; Ob_Magnifying glass(Clone)
107.684800; D_Obj; isInvisible; Ob_chocolate(Clone)
107.797200; D_Obj; isInvisible; Ob_arrow(Clone)
107.819600; D_Obj; isInvisible; Ob_chocolate(Clone)
107.819600; D_Obj; isInvisible; Ob_rock_02(Clone)
107.908900; D_Obj; isInvisible; Ob_Martini_01(Clone)
108.020300; D_Obj; isInvisible; Ob_11554_pilgrim_female_V2_L2(Clone)
108.310700; D_Obj; isInvisible; Ob_star(Clone)
108.678800; D_Obj; isInvisible; Ob_Assassin(Clone)
108.734800; D_Obj; isInvisible; DoorWay
116.487600; Stopped Game; 16:25 14 July, 2020
0.000000; Started Game; 17:01 14 July, 2020
40.470190; D_Obj; isVisible; DoorWay
49.226640; D_Obj; isInvisible; DoorWay
55.698200; D_Obj; isVisible; DoorWay
56.157380; I_Menu2D; toggleMenu; topLevelMenu; (-9.2, 0.9, 0.4)
56.157380; D_Menu2D; isVisible; topLevelMenu
57.177870; D_Obj; isInvisible; DoorWay
57.538840; D_Menu2D; isInvisible; topLevelMenu
58.611860; D_Menu2D; isVisible; topLevelMenu
59.098690; D_Obj; isVisible; DoorWay
60.797520; D_Menu2D; isInvisible; topLevelMenu
60.797520; I_Menu2D; toggleMenu; submenu_Animals; (-9.1, 0.9, 0.2)
60.797520; D_Menu2D; isVisible; submenu_Animals
62.478290; I_P_Obj; AttachObject; Ob_NOVELO_TURTLE(Clone); (-9.2, 1.1, 0.4)
62.478290; D_Menu2D; isInvisible; submenu_Animals
62.478290; I_Menu2D; toggleMenu; closed
62.478290; D_Obj; isVisible; Ob_NOVELO_TURTLE(Clone)
63.003210; D_Obj; isInvisible; DoorWay
65.147220; D_Obj; isVisible; DoorWay
65.883610; D_Obj; isInvisible; DoorWay
67.259020; D_Obj; isVisible; DoorWay
68.353450; D_Obj; isInvisible; DoorWay
74.798840; D_Obj; isVisible; DoorWay
75.457260; D_Obj; isInvisible; DoorWay
76.441570; I_P_Obj; DetachObject; Ob_NOVELO_TURTLE(Clone); (-9.3, 1.4, 0.9)
78.260140; D_Obj; isInvisible; Ob_NOVELO_TURTLE(Clone)
79.521620; D_Obj; isVisible; Ob_NOVELO_TURTLE(Clone)
80.287450; D_Obj; isVisible; DoorWay
80.673160; I_P_Obj; AttachObject; Ob_NOVELO_TURTLE(Clone); (-9.4, 1.3, 0.8)
80.696040; D_Obj; isInvisible; DoorWay
82.533330; D_Obj; isInvisible; Ob_NOVELO_TURTLE(Clone)
84.044970; D_Obj; isVisible; DoorWay
84.738760; D_Obj; isInvisible; DoorWay
85.708890; D_Obj; isVisible; DoorWay
86.940700; I_Menu2D; toggleMenu; topLevelMenu; (-9.2, 0.9, 0.6)
86.940700; D_Menu2D; isVisible; topLevelMenu
88.837460; D_Obj; isInvisible; DoorWay
90.891840; D_Obj; isVisible; DoorWay
92.365220; D_Menu2D; isInvisible; topLevelMenu
92.365220; I_Menu2D; toggleMenu; submenu_Animals; (-9.1, 0.9, 0.4)
92.365220; D_Menu2D; isVisible; submenu_Animals
93.854070; I_P_Obj; AttachObject; Ob_PUSHILIN_butterfly(Clone); (-9.2, 0.8, 0.6)
93.854070; D_Menu2D; isInvisible; submenu_Animals
93.854070; I_Menu2D; toggleMenu; closed
93.854070; D_Obj; isVisible; Ob_PUSHILIN_butterfly(Clone)
94.881900; D_Obj; isInvisible; DoorWay
95.933410; D_Obj; isVisible; DoorWay
98.244300; D_Obj; isInvisible; DoorWay
99.259960; D_Obj; isVisible; DoorWay
101.238200; I_P_Obj; DetachObject; Ob_PUSHILIN_butterfly(Clone); (-9.0, 1.0, 0.4)
102.096700; D_Obj; isInvisible; DoorWay
102.308800; D_Obj; isInvisible; Ob_PUSHILIN_butterfly(Clone)
104.064300; I_Menu2D; toggleMenu; topLevelMenu; (-9.7, 0.9, 1.1)
104.064300; D_Menu2D; isVisible; topLevelMenu
105.319300; D_Menu2D; isInvisible; topLevelMenu
105.319300; I_Menu2D; toggleMenu; submenu_Nature; (-9.9, 1.0, 1.1)
105.319300; D_Menu2D; isVisible; submenu_Nature
106.984000; I_P_Obj; AttachObject; Ob_tree(Clone); (-9.8, 0.9, 1.1)
106.984000; D_Menu2D; isInvisible; submenu_Nature
106.984000; I_Menu2D; toggleMenu; closed
107.211500; I_P_Obj; DetachObject; Ob_tree(Clone); (-9.8, 0.8, 1.1)
107.885500; I_P_Obj; AttachObject; Ob_tree(Clone); (-9.8, 0.9, 1.1)
109.459000; I_P_Obj; DetachObject; Ob_tree(Clone); (-9.8, 1.0, 1.4)
110.252800; D_Obj; isVisible; DoorWay
110.353700; D_Obj; isVisible; Ob_PUSHILIN_butterfly(Clone)
111.827300; I_P_Obj; AttachObject; Ob_PUSHILIN_butterfly(Clone); (-9.0, 1.0, 0.4)
112.394400; D_Obj; isInvisible; DoorWay
113.625900; I_P_Obj; DetachObject; Ob_PUSHILIN_butterfly(Clone); (-10.4, 1.2, 0.7)
114.572900; D_Obj; isInvisible; Ob_PUSHILIN_butterfly(Clone)
114.754100; D_Obj; isVisible; DoorWay
115.064500; D_Obj; isInvisible; DoorWay
115.334700; D_Obj; isVisible; Ob_PUSHILIN_butterfly(Clone)
116.674700; D_Obj; isInvisible; Ob_PUSHILIN_butterfly(Clone)
116.786900; D_Obj; isVisible; DoorWay
118.102700; D_Obj; isInvisible; DoorWay
123.705600; Stopped Game; 17:03 14 July, 2020
0.000000; Started Game; 17:19 14 July, 2020
4.413548; D_Obj; isVisible; DoorWay
10.903240; D_Obj; isInvisible; DoorWay
13.450220; D_Obj; isVisible; DoorWay
14.179400; D_Obj; isInvisible; DoorWay
17.500830; D_Obj; isVisible; DoorWay
18.034380; I_Menu2D; toggleMenu; topLevelMenu; (-8.2, 0.9, 0.7)
18.034380; D_Menu2D; isVisible; topLevelMenu
18.575980; D_Obj; isInvisible; DoorWay
18.881490; D_Menu2D; isInvisible; topLevelMenu
20.213090; D_Menu2D; isVisible; topLevelMenu
20.552990; D_Obj; isVisible; DoorWay
23.102820; D_Menu2D; isInvisible; topLevelMenu
23.102820; I_Menu2D; toggleMenu; submenu_Manmade; (-8.2, 1.1, 0.6)
23.102820; D_Menu2D; isVisible; submenu_Manmade
24.144790; I_P_Obj; AttachObject; Ob_soap(Clone); (-8.2, 1.0, 0.4)
24.144790; D_Menu2D; isInvisible; submenu_Manmade
24.144790; I_Menu2D; toggleMenu; closed
24.144790; D_Obj; isVisible; Ob_soap(Clone)
32.210470; I_P_Obj; DetachObject; Ob_soap(Clone); (-8.2, 1.0, 0.8)
33.584370; D_Obj; isInvisible; DoorWay
33.827370; D_Obj; isInvisible; Ob_soap(Clone)
34.914320; D_Obj; isVisible; Ob_soap(Clone)
35.104220; D_Obj; isVisible; DoorWay
35.706880; I_P_Obj; AttachObject; Ob_soap(Clone); (-8.3, 1.0, 0.8)
36.775970; D_Obj; isInvisible; Ob_soap(Clone)
36.922220; I_U_Obj; Delete; Ob_soap(Clone)
36.988800; D_Obj; isInvisible; DoorWay
37.828970; D_Obj; isVisible; DoorWay
38.209140; D_Obj; isInvisible; DoorWay
39.068730; D_Obj; isVisible; DoorWay
39.369950; D_Obj; isInvisible; DoorWay
41.144440; D_Obj; isVisible; DoorWay
41.505040; I_Menu2D; toggleMenu; topLevelMenu; (-8.4, 0.9, 0.7)
41.505040; D_Menu2D; isVisible; topLevelMenu
42.846880; D_Obj; isInvisible; DoorWay
43.004310; D_Menu2D; isInvisible; topLevelMenu
43.004310; I_Menu2D; toggleMenu; submenu_Person; (-8.6, 0.8, 0.8)
43.004310; D_Menu2D; isVisible; submenu_Person
43.928250; I_P_Obj; AttachObject; Ob_Sneakers(Clone); (-8.7, 0.6, 0.8)
43.928250; D_Menu2D; isInvisible; submenu_Person
43.928250; I_Menu2D; toggleMenu; closed
43.928250; D_Obj; isVisible; Ob_Sneakers(Clone)
44.843240; D_Obj; isVisible; DoorWay
46.441700; D_Obj; isInvisible; DoorWay
49.186660; D_Obj; isVisible; DoorWay
49.911110; I_U_Obj; Delete; Ob_Sneakers(Clone)
49.911110; D_Obj; isInvisible; Ob_Sneakers(Clone)
49.957350; D_Obj; isInvisible; DoorWay
51.423550; D_Obj; isVisible; DoorWay
52.370200; D_Obj; isInvisible; DoorWay
54.313310; D_Obj; isVisible; DoorWay
54.972210; I_Menu2D; toggleMenu; topLevelMenu; (-8.4, 0.8, 0.5)
54.972210; D_Menu2D; isVisible; topLevelMenu
56.542470; D_Menu2D; isInvisible; topLevelMenu
56.542470; I_Menu2D; toggleMenu; submenu_Symbol; (-8.4, 0.6, 0.5)
56.542470; D_Menu2D; isVisible; submenu_Symbol
58.771650; I_P_Obj; AttachObject; Ob_Heart(Clone); (-8.5, 0.7, 0.7)
58.771650; D_Menu2D; isInvisible; submenu_Symbol
58.771650; I_Menu2D; toggleMenu; closed
58.771650; D_Obj; isVisible; Ob_Heart(Clone)
62.769490; D_Obj; isInvisible; Ob_Heart(Clone)
62.769490; D_Obj; isVisible; Ob_Heart(Clone)
67.015460; I_P_Obj; DetachObject; Ob_Heart(Clone); (-4.9, 0.9, 1.9)
67.071800; I_P_Obj; AttachObject; Ob_Heart(Clone); (-4.9, 0.9, 1.9)
67.172120; I_P_Obj; DetachObject; Ob_Heart(Clone); (-4.9, 0.8, 1.9)
67.850050; I_P_Obj; AttachObject; Ob_Heart(Clone); (-4.9, 0.8, 1.9)
70.512410; I_P_Obj; DetachObject; Ob_Heart(Clone); (-5.0, 1.4, 1.5)
71.135530; D_Obj; isInvisible; DoorWay
71.437570; D_Obj; isInvisible; Ob_Heart(Clone)
72.017310; D_Obj; isVisible; Ob_Heart(Clone)
72.084660; D_Obj; isVisible; DoorWay
72.802150; I_P_Obj; AttachObject; Ob_Heart(Clone); (-5.0, 1.4, 1.5)
73.527720; D_Obj; isInvisible; Ob_Heart(Clone)
73.688890; I_U_Obj; Delete; Ob_Heart(Clone)
74.899440; D_Obj; isInvisible; DoorWay
76.852710; D_Obj; isVisible; DoorWay
88.486280; Stopped Game; 17:20 14 July, 2020
0.000000; Started Game; 17:47 14 July, 2020
11.392120; D_Obj; isVisible; DoorWay
17.524600; D_Obj; isInvisible; DoorWay
19.156190; D_Obj; isVisible; DoorWay
19.613640; D_Obj; isInvisible; DoorWay
22.070430; D_Obj; isVisible; DoorWay
23.020600; D_Obj; isInvisible; DoorWay
26.868900; D_Obj; isVisible; DoorWay
28.601000; D_Obj; isInvisible; DoorWay
29.384570; I_Text; changeText; Text; Press grab grip to change text
30.524570; I_Text; changeText; Text; Use the circle pad to teleport. 
 Move your thumb on the pad to pick where to teleport to. Press down on the pad to teleport.
31.407490; I_Text; changeText; Text; Teleport points can be used to get to higher floors.
32.278240; I_Text; changeText; Text; Press the menu button to bring up the menu, press it again to close the menu.
32.937580; I_Text; changeText; Text; Hover over an object and press trigger to select it. The menu will bring up a submenu from which you can pick objects.
34.398710; I_Menu2D; toggleMenu; topLevelMenu; (-9.4, 0.8, 0.4)
34.398710; D_Menu2D; isVisible; topLevelMenu
34.626740; D_Obj; isVisible; DoorWay
35.936930; D_Menu2D; isInvisible; topLevelMenu
35.936930; I_Menu2D; toggleMenu; submenu_Animals; (-9.3, 0.8, 0.2)
35.936930; D_Menu2D; isVisible; submenu_Animals
36.588370; D_Obj; isInvisible; DoorWay
36.844470; D_Menu2D; isInvisible; submenu_Animals
38.342030; D_Menu2D; isVisible; submenu_Animals
38.399290; D_Obj; isVisible; DoorWay
39.850690; I_P_Obj; AttachObject; Ob_NOVELO_SHEEP(Clone); (-9.3, 1.1, 0.1)
39.850690; D_Menu2D; isInvisible; submenu_Animals
39.850690; I_Menu2D; toggleMenu; closed
39.850690; D_Obj; isVisible; Ob_NOVELO_SHEEP(Clone)
40.865250; D_Obj; isInvisible; DoorWay
55.410760; I_P_Obj; DetachObject; Ob_NOVELO_SHEEP(Clone); (-9.5, 1.0, 0.8)
57.611430; D_Obj; isInvisible; Ob_NOVELO_SHEEP(Clone)
58.951160; D_Obj; isVisible; Ob_NOVELO_SHEEP(Clone)
59.385120; D_Obj; isVisible; DoorWay
60.414420; I_P_Obj; AttachObject; Ob_NOVELO_SHEEP(Clone); (-9.6, 1.0, 0.7)
60.738640; D_Obj; isInvisible; DoorWay
61.244450; I_U_Obj; Delete; Ob_NOVELO_SHEEP(Clone)
61.244450; D_Obj; isInvisible; Ob_NOVELO_SHEEP(Clone)
64.880490; I_Text; changeText; Text; Release trigger to drop an object
65.582950; I_Text; changeText; Text; Hover over a dropped object and press trigger to pick up an interactable object again.
66.324520; I_Text; changeText; Text; Hold an object over your shoulder to delete it
66.982910; I_Text; changeText; Text; A memory palace is a way to remember ideas and concepts by using objects to represent information in a space.
67.585060; I_Text; changeText; Text; Complete the tutorial by following the example of representing information with objects:
68.200600; I_Text; changeText; Text; We want to represent: 
 
 Hess 
 for his discovery of cosmic radiation
68.710410; I_Text; changeText; Text; The name Hess rhymes with mess, so lets make a mess by placing a bunch of objects on the green pedestal
69.251110; I_Text; changeText; Text; And he discovered cosmic radiation. We can use a sun to represent cosmic since it is in space. Lets put it high up in space on the pink pedestal.
69.954570; I_Text; changeText; Text; Radiation can be represented with the green radiation warning symbol. Lets place it on the bright blue pedestal.
70.624740; I_Text; changeText; Text; Try to remember the following poem by William Butler Yeats,
71.138910; I_Text; changeText; Text; by placing objects to represent them along a path through the apartment.
72.456420; I_Text; changeText; Text; Starting next set of instructions
73.304700; I_Text; changeText; Text; When you are old and grey and full of sleep,
75.226460; I_Text; changeText; Text; And nodding by the fire, take down this book,
89.045980; Stopped Game; 17:48 14 July, 2020
